Assists,Blocked Shots,Defensive Rebounds,3-PT Attempted,3-PT Made,FG Attempted,FG Made,Free Throws Attempted,Free Throws Made,Minutes,Offensive Rebounds,Fouls,Points,Rebounds,Steals,Turnovers,Game_ID,Game_Date,player.id,team.id,Name,Blks+Stls,Pts+Rebs,Pts+Rebs+Asts,Pts+Asts,Rebs+Asts,Fantasy Score
2,0,1,7,2,13,5,0,0,26,4,2,12,5,1,0,1037674,2023-11-04T00:00:00.000Z,3547256,1,Saddiq Bey,1,17,19,14,7,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,56677855,1,Seth Lundy,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,301,1,Wesley Matthews,0,0,0,0,0,0
6,2,1,6,1,12,5,3,2,33,0,3,13,1,2,0,1037674,2023-11-04T00:00:00.000Z,303,19,CJ McCollum,4,14,20,19,7,35.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,491,19,Cody Zeller,0,0,0,0,0,0
5,1,2,2,1,4,3,0,0,22,1,0,7,3,1,0,1037674,2023-11-04T00:00:00.000Z,38017677,19,Dyson Daniels,2,10,15,12,8,24.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,38017663,19,E.J. Liddell,0,0,0,0,0,0
1,1,1,5,1,13,6,0,0,33,1,1,13,2,3,3,1037674,2023-11-04T00:00:00.000Z,17896024,19,Herbert Jones,4,15,16,14,3,25.9
0,0,5,8,4,11,5,1,1,24,0,3,15,5,1,1,1037674,2023-11-04T00:00:00.000Z,56677837,19,Jordan Hawkins,1,20,20,15,5,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,17896097,19,Jose Alvarado,0,0,0,0,0,0
4,0,0,2,0,3,0,0,0,10,0,1,0,0,1,0,1037674,2023-11-04T00:00:00.000Z,3547260,19,Kira Lewis Jr.,1,0,4,4,4,9
1,0,2,2,0,5,2,2,2,15,1,1,6,3,0,0,1037674,2023-11-04T00:00:00.000Z,340,19,Larry Nance Jr.,0,9,10,7,4,11.1
1,0,1,3,0,4,1,2,2,17,1,2,4,2,0,1,1037674,2023-11-04T00:00:00.000Z,17896017,19,Matt Ryan,0,6,7,5,3,6.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037674,2023-11-04T00:00:00.000Z,3547293,19,Naji Marshall,0,0,0,0,0,0
3,0,3,0,0,16,9,10,7,32,2,2,25,5,0,0,1037674,2023-11-04T00:00:00.000Z,666969,19,Zion Williamson,0,30,33,28,8,35.5
10,1,5,9,4,15,6,2,2,40,4,1,18,9,0,3,1037675,2023-11-04T00:00:00.000Z,214,2,Jrue Holiday,1,27,37,28,19,43.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037675,2023-11-04T00:00:00.000Z,3547295,2,Nathan Knight,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037675,2023-11-04T00:00:00.000Z,17553967,2,Neemias Queta,0,0,0,0,0,0
0,0,2,2,0,4,0,0,0,19,1,1,0,3,0,1,1037676,2023-11-04T00:00:00.000Z,213,11,Aaron Holiday,0,3,3,0,3,2.6
6,0,9,3,1,13,7,0,0,34,0,2,15,9,2,2,1037676,2023-11-04T00:00:00.000Z,17896062,11,Alperen Sengun,2,24,30,21,15,38.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,56677825,11,Amen Thompson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,296,11,Boban Marjanovic,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1037676,2023-11-04T00:00:00.000Z,56677831,11,Cam Whitmore,0,1,1,0,1,0.2
1,0,6,4,2,14,9,6,6,38,3,0,26,9,1,1,1037676,2023-11-04T00:00:00.000Z,66,11,Dillon Brooks,1,35,36,27,10,40.3
12,2,6,14,4,22,7,3,3,36,0,4,21,6,0,2,1037676,2023-11-04T00:00:00.000Z,458,11,Fred VanVleet,2,27,39,33,18,50.2
0,1,8,6,3,15,9,0,0,35,3,4,21,11,0,0,1037676,2023-11-04T00:00:00.000Z,38017684,11,Jabari Smith Jr.,1,32,32,21,11,37.2
1,0,4,3,3,6,4,0,0,21,0,4,11,4,0,0,1037676,2023-11-04T00:00:00.000Z,3547301,11,Jae'Sean Tate,0,15,16,12,5,17.3
5,0,2,2,0,10,4,7,2,36,0,1,10,2,0,3,1037676,2023-11-04T00:00:00.000Z,17895966,11,Jalen Green,0,12,17,15,7,16.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,47738533,11,Jeenathan Williams,0,0,0,0,0,0
0,0,3,0,0,1,0,2,1,6,2,0,1,5,0,1,1037676,2023-11-04T00:00:00.000Z,188,11,Jeff Green,0,6,6,1,5,6
0,0,0,1,0,1,0,2,2,1,0,1,2,0,0,0,1037676,2023-11-04T00:00:00.000Z,56677809,11,Jermaine Samuels Jr.,0,2,2,2,0,2
3,0,2,1,0,1,0,0,0,12,1,1,0,3,1,0,1037676,2023-11-04T00:00:00.000Z,19465326,11,Jock Landale,1,3,6,3,6,11.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,3547281,11,Nate Hinton,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,75,11,Reggie Bullock,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,38017695,11,Tari Eason,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,357,11,Victor Oladipo,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,161,26,De'Aaron Fox,0,0,0,0,0,0
0,0,4,1,0,9,5,2,2,15,2,0,12,6,0,0,1037676,2023-11-04T00:00:00.000Z,306,26,JaVale McGee,0,18,18,12,6,19.2
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1037676,2023-11-04T00:00:00.000Z,38017714,26,Keon Ellis,1,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037676,2023-11-04T00:00:00.000Z,290,26,Trey Lyles,0,0,0,0,0,0
2,0,0,2,0,3,1,1,1,14,0,3,3,0,1,2,1037678,2023-11-04T00:00:00.000Z,89,5,Alex Caruso,1,3,5,5,2,7
0,0,7,0,0,3,2,2,1,15,4,1,5,11,1,0,1037678,2023-11-04T00:00:00.000Z,137,5,Andre Drummond,1,16,16,5,11,21.2
5,1,2,4,1,10,4,2,2,31,0,2,11,2,2,2,1037678,2023-11-04T00:00:00.000Z,666956,5,Coby White,3,13,18,16,7,27.9
1,0,0,5,4,9,6,1,0,18,0,2,16,0,0,1,1037678,2023-11-04T00:00:00.000Z,87,5,Jevon Carter,0,16,17,17,1,16.5
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1037678,2023-11-04T00:00:00.000Z,56677857,5,Julian Phillips,0,0,0,0,0,0
3,0,5,2,1,17,8,2,2,30,2,3,19,7,0,2,1037678,2023-11-04T00:00:00.000Z,460,5,Nikola Vucevic,0,26,29,22,10,29.9
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1037678,2023-11-04T00:00:00.000Z,56677874,5,Onuralp Bitim,0,0,0,0,0,0
3,2,2,5,0,7,2,4,3,28,1,0,7,3,1,1,1037678,2023-11-04T00:00:00.000Z,3547248,5,Patrick Williams,3,10,13,10,6,23.1
4,0,4,5,1,12,4,4,3,31,0,2,12,4,1,3,1037678,2023-11-04T00:00:00.000Z,268,5,Zach LaVine,1,16,20,16,8,22.8
5,1,9,3,1,9,4,8,6,35,3,2,15,12,2,3,1037678,2023-11-04T00:00:00.000Z,177,8,Aaron Gordon,3,27,32,20,17,42.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037678,2023-11-04T00:00:00.000Z,17896007,8,Braxton Key,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037678,2023-11-04T00:00:00.000Z,17896103,8,Jay Huff,0,0,0,0,0,0
2,2,5,10,5,16,9,5,4,31,1,4,27,6,1,2,1037678,2023-11-04T00:00:00.000Z,375,8,Michael Porter Jr.,3,33,35,29,8,44.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037678,2023-11-04T00:00:00.000Z,666489,8,Vlatko Cancar,0,0,0,0,0,0
4,4,4,3,2,14,6,0,0,38,5,3,14,9,4,1,1037679,2023-11-05T00:00:00.000Z,56677826,9,Ausar Thompson,8,23,27,18,13,53.8
6,1,2,6,0,24,12,3,2,39,1,2,26,3,0,6,1037679,2023-11-05T00:00:00.000Z,17896075,9,Cade Cunningham,1,29,35,32,9,35.6
1,0,2,2,1,6,3,2,1,34,0,0,8,2,0,3,1037679,2023-11-05T00:00:00.000Z,3547267,9,Isaiah Stewart,0,10,11,9,3,8.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037679,2023-11-05T00:00:00.000Z,38017682,9,Jaden Ivey,0,0,0,0,0,0
3,0,8,0,0,10,6,0,0,31,3,4,12,11,2,5,1037679,2023-11-05T00:00:00.000Z,38017694,9,Jalen Duren,2,23,26,15,14,30.7
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1037679,2023-11-05T00:00:00.000Z,42097199,9,Jared Rhoden,0,0,0,0,0,0
1,0,1,2,0,2,0,0,0,13,0,1,0,1,0,0,1037679,2023-11-05T00:00:00.000Z,197,9,Joe Harris,0,1,2,1,2,2.7
5,1,2,3,1,8,4,4,4,34,0,4,13,2,0,0,1037679,2023-11-05T00:00:00.000Z,3547241,9,Killian Hayes,1,15,20,18,7,25.9
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1037679,2023-11-05T00:00:00.000Z,56677729,9,Malcolm Cazalon,0,0,0,0,0,0
4,0,3,6,4,16,9,0,0,30,0,3,22,3,1,0,1037679,2023-11-05T00:00:00.000Z,56677792,9,Marcus Sasser,1,25,29,26,7,34.6
1,0,1,0,0,5,3,5,5,11,1,5,11,2,0,1,1037679,2023-11-05T00:00:00.000Z,24,9,Marvin Bagley III,0,13,14,12,3,13.9
0,0,0,1,0,2,0,0,0,4,0,1,0,0,0,0,1037679,2023-11-05T00:00:00.000Z,44477024,9,Stanley Umude,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,38017693,27,Blake Wesley,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,56677865,27,Charles Bediako,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,3547246,27,Devin Vassell,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,56677870,27,Sir'Jabari Rice,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,58,28,Chris Boucher,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,38017710,28,Christian Koloko,0,0,0,0,0,0
6,1,1,8,1,19,10,4,3,38,2,1,24,3,2,2,1037680,2023-11-05T00:00:00.000Z,409,28,Dennis Schroder,3,27,33,30,9,43.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,436,28,Garrett Temple,0,0,0,0,0,0
0,0,0,4,2,8,4,0,0,29,0,1,10,0,1,2,1037680,2023-11-05T00:00:00.000Z,3089,28,Gary Trent Jr.,1,10,10,10,0,11
4,0,2,2,0,2,0,0,0,14,1,1,0,3,0,1,1037680,2023-11-05T00:00:00.000Z,56677828,28,Gradey Dick,0,3,7,4,7,8.6
0,1,7,0,0,10,8,2,0,29,3,2,16,10,3,1,1037680,2023-11-05T00:00:00.000Z,373,28,Jakob Poeltl,4,26,26,16,10,39
0,0,1,1,0,3,0,0,0,5,0,0,0,1,0,1,1037680,2023-11-05T00:00:00.000Z,666762,28,Jalen McDaniels,0,1,1,0,1,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,56677805,28,Javon Freeman-Liberty,0,0,0,0,0,0
4,1,2,2,1,3,1,2,2,15,1,1,5,3,0,0,1037680,2023-11-05T00:00:00.000Z,3547275,28,Malachi Flynn,1,8,12,9,7,17.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,56677869,28,Markquis Nowell,0,0,0,0,0,0
4,0,5,13,7,16,8,4,1,38,2,3,24,7,1,1,1037680,2023-11-05T00:00:00.000Z,18,28,OG Anunoby,1,31,35,28,11,40.4
0,1,4,4,2,4,2,0,0,19,0,2,6,4,0,0,1037680,2023-11-05T00:00:00.000Z,376,28,Otto Porter Jr.,1,10,10,6,4,13.8
5,0,6,4,1,12,2,3,3,36,0,3,8,6,1,3,1037680,2023-11-05T00:00:00.000Z,416,28,Pascal Siakam,1,14,19,13,11,22.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,3547249,28,Precious Achiuwa,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,38017717,28,Ron Harper Jr.,0,0,0,0,0,0
6,3,7,10,5,20,9,11,7,42,4,1,30,11,3,3,1037680,2023-11-05T00:00:00.000Z,17896055,28,Scottie Barnes,6,41,47,36,17,67.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037680,2023-11-05T00:00:00.000Z,489,28,Thaddeus Young,0,0,0,0,0,0
2,0,5,3,0,6,3,2,2,32,0,0,8,5,2,1,1037681,2023-11-05T00:00:00.000Z,277,6,Caris LeVert,2,13,15,10,7,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,56677872,6,Craig Porter,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,248,6,Damian Jones,0,0,0,0,0,0
7,0,3,5,0,17,6,13,12,30,0,3,24,3,0,6,1037681,2023-11-05T00:00:00.000Z,666581,6,Darius Garland,0,27,34,31,10,32.1
0,0,3,3,1,3,1,0,0,13,1,1,3,4,3,0,1037681,2023-11-05T00:00:00.000Z,666940,6,Dean Wade,3,7,7,3,4,16.8
7,0,1,11,5,19,11,4,4,34,1,3,31,2,2,4,1037681,2023-11-05T00:00:00.000Z,322,6,Donovan Mitchell,2,33,40,38,9,45.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,56677847,6,Emoni Bates,0,0,0,0,0,0
2,1,11,1,0,10,6,4,1,29,5,4,13,16,0,5,1037681,2023-11-05T00:00:00.000Z,17896076,6,Evan Mobley,1,29,31,15,18,33.2
1,0,6,4,2,6,2,0,0,25,0,4,6,6,0,0,1037681,2023-11-05T00:00:00.000Z,344,6,Georges Niang,0,12,13,7,7,14.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,3547247,6,Isaac Okoro,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,38017662,6,Isaiah Mobley,0,0,0,0,0,0
3,0,4,0,0,7,5,2,2,28,5,1,12,9,0,2,1037681,2023-11-05T00:00:00.000Z,9,6,Jarrett Allen,0,21,24,15,12,25.3
4,0,4,10,3,13,6,0,0,36,0,3,15,4,1,0,1037681,2023-11-05T00:00:00.000Z,666908,6,Max Strus,1,19,23,19,8,28.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,404,6,Ricky Rubio,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,3547299,6,Sam Merrill,0,0,0,0,0,0
0,1,4,0,0,2,1,3,1,11,1,2,3,5,0,0,1037681,2023-11-05T00:00:00.000Z,444,6,Tristan Thompson,1,8,8,3,5,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,666676,6,Ty Jerome,0,0,0,0,0,0
1,0,2,2,1,9,3,4,1,26,3,1,8,5,0,0,1037681,2023-11-05T00:00:00.000Z,475,10,Andrew Wiggins,0,13,14,9,6,15.5
2,0,1,1,0,2,0,0,0,8,1,0,0,2,1,2,1037681,2023-11-05T00:00:00.000Z,56677858,10,Brandin Podziemski,1,2,4,2,4,6.4
2,0,1,5,1,10,2,0,0,25,0,3,5,1,1,0,1037681,2023-11-05T00:00:00.000Z,367,10,Chris Paul,1,6,8,7,3,12.2
0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1037681,2023-11-05T00:00:00.000Z,251,10,Cory Joseph,1,0,0,0,0,3
0,0,4,1,0,3,0,0,0,13,1,2,0,5,0,1,1037681,2023-11-05T00:00:00.000Z,407,10,Dario Saric,0,5,5,0,5,5
8,1,3,3,2,11,5,6,6,29,0,0,18,3,3,1,1037681,2023-11-05T00:00:00.000Z,185,10,Draymond Green,4,21,29,26,11,44.6
1,0,0,3,1,7,2,0,0,12,2,2,5,2,0,0,1037681,2023-11-05T00:00:00.000Z,2189,10,Gary Payton II,0,7,8,6,3,8.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,398,10,Jerome Robinson,0,0,0,0,0,0
0,2,2,4,1,14,5,4,4,20,1,2,15,3,0,1,1037681,2023-11-05T00:00:00.000Z,17553979,10,Jonathan Kuminga,2,18,18,15,3,23.6
5,0,6,0,0,2,1,0,0,15,5,1,2,11,0,0,1037681,2023-11-05T00:00:00.000Z,282,10,Kevon Looney,0,13,18,7,16,22.7
2,0,1,9,3,14,5,2,2,32,2,2,15,3,1,2,1037681,2023-11-05T00:00:00.000Z,443,10,Klay Thompson,1,18,20,17,5,22.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,45658838,10,Lester Quinones,0,0,0,0,0,0
0,0,2,2,0,3,1,2,1,14,1,1,3,3,1,0,1037681,2023-11-05T00:00:00.000Z,17553992,10,Moses Moody,1,6,6,3,3,9.6
4,0,2,11,7,16,8,6,5,31,0,0,28,2,1,6,1037681,2023-11-05T00:00:00.000Z,115,10,Stephen Curry,1,30,34,32,6,33.4
1,1,3,0,0,3,2,6,1,12,1,4,5,4,1,0,1037681,2023-11-05T00:00:00.000Z,56677799,10,Trayce Jackson-Davis,2,9,10,6,5,17.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037681,2023-11-05T00:00:00.000Z,17896070,10,Usman Garuba,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,56677848,4,Amari Bailey,0,0,0,0,0,0
1,0,1,5,0,12,3,2,1,36,0,3,7,1,1,0,1037682,2023-11-05T00:00:00.000Z,56677823,4,Brandon Miller,1,8,9,8,2,12.7
0,0,2,1,0,1,0,2,1,10,0,0,1,2,2,0,1037682,2023-11-05T00:00:00.000Z,38017708,4,Bryce McGowens,2,3,3,1,2,9.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,666748,4,Cody Martin,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,347,4,Frank Ntilikina,0,0,0,0,0,0
8,0,2,4,1,23,9,4,1,34,2,2,20,4,1,1,1037682,2023-11-05T00:00:00.000Z,204,4,Gordon Hayward,1,24,32,28,12,38.8
0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,1037682,2023-11-05T00:00:00.000Z,422,4,Ish Smith,0,0,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,17896037,4,James Bouknight,0,0,0,0,0,0
1,0,2,0,0,1,0,0,0,15,1,0,0,3,0,0,1037682,2023-11-05T00:00:00.000Z,18678001,4,JT Thor,0,3,4,1,4,5.1
13,1,8,10,5,23,11,3,3,39,2,6,30,10,1,3,1037682,2023-11-05T00:00:00.000Z,3547239,4,LaMelo Ball,2,40,53,43,23,64.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,56677866,4,Leaky Black,0,0,0,0,0,0
1,0,8,0,0,8,8,6,3,27,2,3,19,10,0,2,1037682,2023-11-05T00:00:00.000Z,38017698,4,Mark Williams,0,29,30,20,11,30.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,62,4,Miles Bridges,0,0,0,0,0,0
1,1,6,0,0,7,6,0,0,21,3,4,12,9,0,0,1037682,2023-11-05T00:00:00.000Z,3547282,4,Nick Richards,1,21,22,13,10,27.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,56677846,4,Nick Smith Jr.,0,0,0,0,0,0
1,0,4,4,1,15,8,4,3,34,0,3,20,4,0,0,1037682,2023-11-05T00:00:00.000Z,666950,4,P.J. Washington,0,24,25,21,5,26.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,403,4,Terry Rozier,0,0,0,0,0,0
4,0,0,6,1,9,4,0,0,21,0,1,9,0,0,1,1037682,2023-11-05T00:00:00.000Z,3547253,4,Theo Maledon,0,9,13,13,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,17554004,7,AJ Lawson,0,0,0,0,0,0
0,0,1,1,1,2,1,0,0,3,0,1,3,1,0,0,1037682,2023-11-05T00:00:00.000Z,151,7,Dante Exum,0,4,4,3,1,4.2
1,1,11,0,0,9,7,2,1,32,3,4,15,14,0,2,1037682,2023-11-05T00:00:00.000Z,56677840,7,Dereck Lively II,1,29,30,16,15,34.3
1,1,0,1,0,2,0,0,0,17,0,1,0,0,1,1,1037682,2023-11-05T00:00:00.000Z,247,7,Derrick Jones Jr.,2,0,1,1,1,6.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,56677873,7,Dexter Dennis,0,0,0,0,0,0
3,1,4,5,4,9,7,1,0,31,0,3,18,4,0,0,1037682,2023-11-05T00:00:00.000Z,666965,7,Grant Williams,1,22,25,21,7,30.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,17896028,7,Greg Brown III,0,0,0,0,0,0
10,1,3,6,2,14,6,4,4,34,0,3,18,3,1,2,1037682,2023-11-05T00:00:00.000Z,228,7,Kyrie Irving,2,21,31,28,13,40.6
9,1,11,9,1,19,8,7,6,36,1,3,23,12,0,4,1037682,2023-11-05T00:00:00.000Z,132,7,Luka Doncic,1,35,44,32,21,49.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,329,7,Markieff Morris,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,257,7,Maxi Kleber,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,56677859,7,Olivier-Maxence Prosper,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,217,7,Richaun Holmes,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037682,2023-11-05T00:00:00.000Z,114,7,Seth Curry,0,0,0,0,0,0
5,0,8,9,3,27,13,1,1,34,0,5,30,8,1,3,1037683,2023-11-05T00:00:00.000Z,3547287,15,Desmond Bane,1,38,43,35,13,47.1
2,1,4,4,1,18,11,6,4,37,3,1,27,7,1,2,1037683,2023-11-05T00:00:00.000Z,231,15,Jaren Jackson Jr.,2,34,36,29,9,42.4
3,1,2,2,1,3,2,1,0,10,0,0,5,2,0,0,1037683,2023-11-05T00:00:00.000Z,38017732,15,Kenneth Lofton Jr.,1,7,10,8,5,14.9
2,0,5,6,4,9,5,1,1,32,0,0,15,5,1,1,1037683,2023-11-05T00:00:00.000Z,254,15,Luke Kennard,1,20,22,17,7,26
5,0,2,5,2,9,4,0,0,29,0,3,10,2,2,3,1037683,2023-11-05T00:00:00.000Z,420,15,Marcus Smart,2,12,17,15,7,22.9
3,0,4,3,1,8,3,0,0,20,1,0,7,5,0,2,1037683,2023-11-05T00:00:00.000Z,17896067,15,Santi Aldama,0,12,15,10,8,15.5
1,1,6,2,1,4,2,2,1,28,1,2,6,7,0,2,1037683,2023-11-05T00:00:00.000Z,17896027,15,Ziaire Williams,1,13,14,7,8,16.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,419,25,Anfernee Simons,0,0,0,0,0,0
0,1,9,0,0,9,3,0,0,35,2,4,6,11,2,3,1037683,2023-11-05T00:00:00.000Z,22,25,Deandre Ayton,3,17,17,6,11,25.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,56783340,25,Duop Reath,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,17896120,25,Ish Wainright,0,0,0,0,0,0
1,1,2,5,0,9,2,1,1,16,3,2,5,5,3,0,1037683,2023-11-05T00:00:00.000Z,38017711,25,Jabari Walker,4,10,11,6,6,24.5
3,0,1,13,4,22,10,4,3,38,2,3,27,3,0,2,1037683,2023-11-05T00:00:00.000Z,182,25,Jerami Grant,0,30,33,30,6,33.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,47957121,25,Justin Minaya,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,56677791,25,Kris Murray,0,0,0,0,0,0
11,0,4,8,2,20,6,4,4,39,3,2,18,7,1,1,1037683,2023-11-05T00:00:00.000Z,65,25,Malcolm Brogdon,1,25,36,29,18,44.9
1,2,3,3,2,3,2,0,0,19,0,1,6,3,1,1,1037683,2023-11-05T00:00:00.000Z,666923,25,Matisse Thybulle,3,9,10,7,4,19.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,666476,25,Moses Brown,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037683,2023-11-05T00:00:00.000Z,56677829,25,Rayan Rupert,0,0,0,0,0,0
0,0,1,0,0,3,2,1,1,11,2,4,5,3,0,1,1037683,2023-11-05T00:00:00.000Z,476,25,Robert Williams III,0,8,8,5,3,7.6
